X,Y,PILE ID,Pile Color,X,Y,Z
-94.0018057224894,34.9224352990199,5.67-S2.R053.C,Light Blue,13687257.23,3012753.939,67.97383753
-94.001894795037,34.9224531550513,5.67-S2.R053.D,Light Blue,13687229.75,3012753.939,67.94692934
-94.001983867623,34.9224710110176,5.67-S2.R053.E,Yellow,13687202.27,3012753.939,67.92002115
-94.0020729402474,34.9224888669189,5.67-S2.R053.F,Light Blue,13687174.79,3012753.939,67.89311296
-94.0021597115418,34.9225062614151,5.67-S2.R053.G,Dark Blue,13687148.02,3012753.939,67.8669
-94.0022465152863,34.9225236623473,5.67-S2.R053.H,Light Blue,13687121.24,3012753.939,67.84067725
-94.0023355556104,34.9225415115589,5.67-S2.R053.I,Light Blue,13687093.77,3012753.939,67.81377885
-94.0024246283865,34.9225593672032,5.67-S2.R053.J,Light Blue,13687066.29,3012753.939,67.78687066
-94.0025137012011,34.9225772227824,5.67-S2.R053.K,Light Blue,13687038.81,3012753.939,67.75996247
-94.0025918506344,34.9225928885955,5.67-S2.R053.L,Yellow,13687014.7,3012753.939,67.73635416
-94.0016336458453,34.9224573607406,5.67-S2.R054.A,Yellow,13687305.45,3012773.939,67.99105416
-94.001700871619,34.9224708373367,5.67-S2.R054.B,Light Blue,13687284.71,3012773.939,67.97074572
-94.0017899441822,34.9224886934445,5.67-S2.R054.C,Light Blue,13687257.23,3012773.939,67.94383753
-94.0018790167839,34.9225065494872,5.67-S2.R054.D,Yellow,13687229.75,3012773.939,67.91692934
-94.0019680894239,34.9225244054648,5.67-S2.R054.E,Light Blue,13687202.27,3012773.939,67.89002115
-94.0020571621024,34.9225422613774,5.67-S2.R054.F,Light Blue,13687174.79,3012773.939,67.86311296
-94.0021439334494,34.9225596558847,5.67-S2.R054.G,Dark Blue,13687148.02,3012773.939,67.8369
-94.0022307372467,34.9225770568279,5.67-S2.R054.H,Light Blue,13687121.24,3012773.939,67.81067725
-94.0023197776247,34.9225949060508,5.67-S2.R054.I,Light Blue,13687093.77,3012773.939,67.78377885
-94.0024088504549,34.9226127617064,5.67-S2.R054.J,Light Blue,13687066.29,3012773.939,67.75687066
-94.0024979233235,34.9226306172969,5.67-S2.R054.K,Light Blue,13687038.81,3012773.939,67.72996247
-94.0025760728042,34.9226462831199,5.67-S2.R054.L,Light Blue,13687014.7,3012773.939,67.70635416
-94.001617867423,34.9225107551427,5.67-S2.R055.A,Light Blue,13687305.45,3012793.939,67.96105416
-94.0016850932375,34.9225242317473,5.67-S2.R055.B,Light Blue,13687284.71,3012793.939,67.94074572
-94.0017741658547,34.9225420878664,5.67-S2.R055.C,Yellow,13687257.23,3012793.939,67.91383753
-94.0018632385104,34.9225599439205,5.67-S2.R055.D,Light Blue,13687229.75,3012793.939,67.88692934
-94.0019523112045,34.9225777999094,5.67-S2.R055.E,Light Blue,13687202.27,3012793.939,67.86002115
-94.002041383937,34.9225956558333,5.67-S2.R055.F,Light Blue,13687174.79,3012793.939,67.83311296
-94.0021281553367,34.9226130503516,5.67-S2.R055.G,Dark Blue,13687148.02,3012793.939,67.8069
-94.0022149591866,34.9226304513058,5.67-S2.R055.H,Light Blue,13687121.24,3012793.939,67.78067725
-94.0023039996187,34.9226483005401,5.67-S2.R055.I,Light Blue,13687093.77,3012793.939,67.75377885
-94.0023930725029,34.922666156207,5.67-S2.R055.J,Light Blue,13687066.29,3012793.939,67.72687066
-94.0024821454255,34.9226840118088,5.67-S2.R055.K,Yellow,13687038.81,3012793.939,67.69996247
-94.0025602949537,34.9226996776417,5.67-S2.R055.L,Yellow,13687014.7,3012793.939,67.67635416
-94.0016020889803,34.9225641495422,5.67-S2.R056.A,Light Blue,13687305.45,3012813.939,67.93105416
-94.0016693148356,34.9225776261553,5.67-S2.R056.B,Light Blue,13687284.71,3012813.939,67.91074572
-94.0017583875069,34.9225954822857,5.67-S2.R056.C,Light Blue,13687257.23,3012813.939,67.88383753
-94.0018474602166,34.9226133383511,5.67-S2.R056.D,Light Blue,13687229.75,3012813.939,67.85692934
-94.0019365329647,34.9226311943513,5.67-S2.R056.E,Light Blue,13687202.27,3012813.939,67.83002115
-94.0020256057513,34.9226490502865,5.67-S2.R056.F,Light Blue,13687174.79,3012813.939,67.80311296
-94.0021123772037,34.9226664448158,5.67-S2.R056.G,Dark Blue,13687148.02,3012813.939,67.7769
-94.0021991811062,34.922683845781,5.67-S2.R056.H,Light Blue,13687121.24,3012813.939,67.75067725
-94.0022882215923,34.9227016950266,5.67-S2.R056.I,Light Blue,13687093.77,3012813.939,67.72377885
-94.0023772945306,34.9227195507048,5.67-S2.R056.J,Light Blue,13687066.29,3012813.939,67.69687066
-94.0024663675073,34.922737406318,5.67-S2.R056.K,Light Blue,13687038.81,3012813.939,67.66996247
-94.0025445170829,34.9227530721608,5.67-S2.R056.L,Yellow,13687014.7,3012813.939,67.64635416
-94.0015863105173,34.922617543939,5.67-S2.R057.A,Yellow,13687305.45,3012833.939,67.90105416
-94.0016535364134,34.9226310205606,5.67-S2.R057.B,Light Blue,13687284.71,3012833.939,67.88074572
-94.0017426091387,34.9226488767024,5.67-S2.R057.C,Light Blue,13687257.23,3012833.939,67.85383753
-94.0018316819025,34.922666732779,5.67-S2.R057.D,Light Blue,13687229.75,3012833.939,67.82692934
-94.0019207547046,34.9226845887906,5.67-S2.R057.E,Light Blue,13687202.27,3012833.939,67.80002115
-94.0020098275452,34.922702444737,5.67-S2.R057.F,Light Blue,13687174.79,3012833.939,67.77311296
-94.0020965990502,34.9227198392774,5.67-S2.R057.G,Dark Blue,13687148.02,3012833.939,67.7469
-94.0021834030055,34.9227372402536,5.67-S2.R057.H,Light Blue,13687121.24,3012833.939,67.72067725
-94.0022724435456,34.9227550895105,5.67-S2.R057.I,Light Blue,13687093.77,3012833.939,67.69377885
-94.0023615165379,34.9227729452,5.67-S2.R057.J,Light Blue,13687066.29,3012833.939,67.66687066
-94.0024505895686,34.9227908008245,5.67-S2.R057.K,Light Blue,13687038.81,3012833.939,67.63996247
-94.0025287391916,34.9228064666772,5.67-S2.R057.L,Light Blue,13687014.7,3012833.939,67.61635416
-94.0015705320339,34.9226709383331,5.67-S2.R058.A,Light Blue,13687305.45,3012853.939,67.87105416
-94.0016377579708,34.9226844149633,5.67-S2.R058.B,Light Blue,13687284.71,3012853.939,67.85074572
-94.0017268307502,34.9227022711163,5.67-S2.R058.C,Light Blue,13687257.23,3012853.939,67.82383753
-94.0018159035679,34.9227201272043,5.67-S2.R058.D,Light Blue,13687229.75,3012853.939,67.79692934
-94.0019049764242,34.9227379832272,5.67-S2.R058.E,Light Blue,13687202.27,3012853.939,67.77002115
-94.0019940493188,34.922755839185,5.67-S2.R058.F,Light Blue,13687174.79,3012853.939,67.74311296
-94.0020808208765,34.9227732337363,5.67-S2.R058.G,Dark Blue,13687148.02,3012853.939,67.7169
-94.0021676248844,34.9227906347236,5.67-S2.R058.H,Light Blue,13687121.24,3012853.939,67.69067725
-94.0022566654785,34.9228084839917,5.67-S2.R058.I,Light Blue,13687093.77,3012853.939,67.66377885
-94.0023457385249,34.9228263396926,5.67-S2.R058.J,Light Blue,13687066.29,3012853.939,67.63687066
-94.0024348116096,34.9228441953283,5.67-S2.R058.K,Light Blue,13687038.81,3012853.939,67.60996247
-94.00251296128,34.922859861191,5.67-S2.R058.L,Light Blue,13687014.7,3012853.939,67.58635416
-94.0015547535302,34.9227243327245,5.67-S2.R059.A,Light Blue,13687305.45,3012873.939,67.84105416
-94.0016219795078,34.9227378093633,5.67-S2.R059.B,Light Blue,13687284.71,3012873.939,67.82074572
-94.0017110523412,34.9227556655277,5.67-S2.R059.C,Light Blue,13687257.23,3012873.939,67.79383753
-94.0018001252131,34.9227735216269,5.67-S2.R059.D,Light Blue,13687229.75,3012873.939,67.76692934
-94.0018891981234,34.9227913776611,5.67-S2.R059.E,Light Blue,13687202.27,3012873.939,67.74002115
-94.001978271072,34.9228092336302,5.67-S2.R059.F,Light Blue,13687174.79,3012873.939,67.71311296
-94.0020650426824,34.9228266281925,5.67-S2.R059.G,Dark Blue,13687148.02,3012873.939,67.6869
-94.0021518467429,34.9228440291909,5.67-S2.R059.H,Light Blue,13687121.24,3012873.939,67.66067725
-94.0022408873911,34.9228618784703,5.67-S2.R059.I,Light Blue,13687093.77,3012873.939,67.63377885
-94.0023299604915,34.9228797341825,5.67-S2.R059.J,Light Blue,13687066.29,3012873.939,67.60687066
-94.0024190336303,34.9228975898295,5.67-S2.R059.K,Light Blue,13687038.81,3012873.939,67.57996247
-94.0024971833481,34.9229132557021,5.67-S2.R059.L,Light Blue,13687014.7,3012873.939,67.55635416
-94.0015389750061,34.9227777271134,5.67-S2.R060.A,Light Blue,13687305.45,3012893.939,67.81105416
-94.0016062010245,34.9227912037606,5.67-S2.R060.B,Yellow,13687284.71,3012893.939,67.79074572
-94.001695273912,34.9228090599363,5.67-S2.R060.C,Light Blue,13687257.23,3012893.939,67.76383753
-94.0017843468379,34.9228269160469,5.67-S2.R060.D,Light Blue,13687229.75,3012893.939,67.73692934
-94.0018734198022,34.9228447720924,5.67-S2.R060.E,Light Blue,13687202.27,3012893.939,67.71002115
-94.0019624928049,34.9228626280728,5.67-S2.R060.F,Light Blue,13687174.79,3012893.939,67.68311296
-94.0020492644679,34.9228800226461,5.67-S2.R060.G,Dark Blue,13687148.02,3012893.939,67.6569
-94.0021360685811,34.9228974236555,5.67-S2.R060.H,Light Blue,13687121.24,3012893.939,67.63067725
-94.0022251092833,34.9229152729463,5.67-S2.R060.I,Light Blue,13687093.77,3012893.939,67.60377885
-94.0023141824377,34.9229331286697,5.67-S2.R060.J,Light Blue,13687066.29,3012893.939,67.57687066
-94.0024032556306,34.9229509843281,5.67-S2.R060.K,Light Blue,13687038.81,3012893.939,67.54996247
-94.0024814053958,34.9229666502105,5.67-S2.R060.L,Light Blue,13687014.7,3012893.939,67.52635416
-94.0015231964617,34.9228311214995,5.67-S2.R061.A,Yellow,13687305.45,3012913.939,67.61157691
-94.0015904225209,34.9228445981553,5.67-S2.R061.B,Yellow,13687284.71,3012913.939,67.59126847
-94.0016794954624,34.9228624543423,5.67-S2.R061.C,Light Blue,13687257.23,3012913.939,67.56436029
-94.0017685684423,34.9228803104642,5.67-S2.R061.D,Light Blue,13687229.75,3012913.939,67.5374521
-94.0018576414607,34.922898166521,5.67-S2.R061.E,Light Blue,13687202.27,3012913.939,67.51054391
-94.0019467145174,34.9229160225127,5.67-S2.R061.F,Light Blue,13687174.79,3012913.939,67.48363572
-94.002033486233,34.9229334170971,5.67-S2.R061.G,Purple,13687148.02,3012913.939,67.45742275
-94.0021202903989,34.9229508181174,5.67-S2.R061.H,Light Blue,13687121.24,3012913.939,67.4312
-94.0022093311552,34.9229686674195,5.67-S2.R061.I,Light Blue,13687093.77,3012913.939,67.4043016
-94.0022984043637,34.9229865231543,5.67-S2.R061.J,Light Blue,13687066.29,3012913.939,67.37739341
-94.0023874776105,34.923004378824,5.67-S2.R061.K,Light Blue,13687038.81,3012913.939,67.35048522
-94.0024656274232,34.9230200447164,5.67-S2.R061.L,Light Blue,13687014.7,3012913.939,67.32687691
-94.0035099343525,34.9198171053278,5.67-S3.R001.A,Orange,13686986.19,3011707.276,70.43642116
-94.0035771907005,34.9198305873954,5.67-S3.R001.B,Orange,13686965.44,3011707.276,70.32852288
-94.0036662608278,34.9198484421439,5.67-S3.R001.C,Light Blue,13686937.96,3011707.276,70.18562916
-94.0037552985808,34.9198662903301,5.67-S3.R001.D,Light Blue,13686910.49,3011707.276,70.04278744
-94.003844368785,34.9198841449485,5.67-S3.R001.E,Light Blue,13686883.01,3011707.276,69.89989372
-94.0039334390275,34.9199019995018,5.67-S3.R001.F,Light Blue,13686855.53,3011707.276,69.757
-94.0040202080017,34.9199193926849,5.67-S3.R001.G,Purple,13686828.76,3011707.276,69.61779822
-94.004107009425,34.9199367923036,5.67-S3.R001.H,Light Blue,13686801.98,3011707.276,69.47854444
-94.0041960797809,34.919954646665,5.67-S3.R001.I,Light Blue,13686774.5,3011707.276,69.33565072
-94.0042851177623,34.9199724944642,5.67-S3.R001.J,Yellow,13686747.03,3011707.276,69.192809
-94.004374188195,34.9199903486954,5.67-S3.R001.K,Yellow,13686719.55,3011707.276,69.04991528
-94.0044523355385,34.9200060133258,5.67-S3.R001.L,Yellow,13686695.44,3011707.276,68.92454528
-94.0034941576434,34.919870500003,5.67-S3.R002.A,Light Blue,13686986.19,3011727.276,70.41642116
-94.0035614140322,34.9198839820791,5.67-S3.R002.B,Light Blue,13686965.44,3011727.276,70.30852288
-94.0036504842135,34.919901836839,5.67-S3.R002.C,Light Blue,13686937.96,3011727.276,70.16562916
-94.0037395220206,34.9199196850364,5.67-S3.R002.D,Light Blue,13686910.49,3011727.276,70.02278744
-94.0038285922788,34.9199375396661,5.67-S3.R002.E,Light Blue,13686883.01,3011727.276,69.87989372
-94.0039176625754,34.9199553942308,5.67-S3.R002.F,Light Blue,13686855.53,3011727.276,69.737
-94.0040044316021,34.9199727874249,5.67-S3.R002.G,Dark Blue,13686828.76,3011727.276,69.59779822
-94.0040912330782,34.9199901870546,5.67-S3.R002.H,Light Blue,13686801.98,3011727.276,69.45854444
-94.0041803034881,34.9200080414273,5.67-S3.R002.I,Yellow,13686774.5,3011727.276,69.31565072
-94.0042693415235,34.9200258892378,5.67-S3.R002.J,Yellow,13686747.03,3011727.276,69.172809
-94.0043584120102,34.9200437434804,5.67-S3.R002.K,Yellow,13686719.55,3011727.276,69.02991528
-94.0044365594012,34.9200594081207,5.67-S3.R002.L,Yellow,13686695.44,3011727.276,68.90454528
-94.0034783809139,34.9199238946756,5.67-S3.R003.A,Orange,13686986.19,3011747.276,70.39642116
-94.0035456373435,34.9199373767602,5.67-S3.R003.B,Light Blue,13686965.44,3011747.276,70.28852288
-94.0036347075789,34.9199552315314,5.67-S3.R003.C,Light Blue,13686937.96,3011747.276,70.14562916
-94.00372374544,34.9199730797401,5.67-S3.R003.D,Light Blue,13686910.49,3011747.276,70.00278744
-94.0038128157522,34.9199909343811,5.67-S3.R003.E,Light Blue,13686883.01,3011747.276,69.85989372
-94.0039018861029,34.9200087889571,5.67-S3.R003.F,Light Blue,13686855.53,3011747.276,69.717
-94.0039886551823,34.9200261821623,5.67-S3.R003.G,Dark Blue,13686828.76,3011747.276,69.57779822
-94.004075456711,34.9200435818029,5.67-S3.R003.H,Yellow,13686801.98,3011747.276,69.43854444
-94.0041645271749,34.920061436187,5.67-S3.R003.I,Light Blue,13686774.5,3011747.276,69.29565072
-94.0042535652644,34.9200792840088,5.67-S3.R003.J,Yellow,13686747.03,3011747.276,69.152809
-94.0043426358052,34.9200971382627,5.67-S3.R003.K,Yellow,13686719.55,3011747.276,69.00991528
-94.0044207832436,34.9201128029129,5.67-S3.R003.L,Yellow,13686695.44,3011747.276,68.88454528
-94.0034626041641,34.9199772893454,5.67-S3.R004.A,Orange,13686986.19,3011767.276,70.37642116
-94.0035298606345,34.9199907714387,5.67-S3.R004.B,Orange,13686965.44,3011767.276,70.26852288
-94.003618930924,34.9200086262211,5.67-S3.R004.C,Light Blue,13686937.96,3011767.276,70.12562916
-94.0037079688391,34.9200264744412,5.67-S3.R004.D,Light Blue,13686910.49,3011767.276,69.98278744
-94.0037970392054,34.9200443290935,5.67-S3.R004.E,Light Blue,13686883.01,3011767.276,69.83989372
-94.0038861096101,34.9200621836808,5.67-S3.R004.F,Light Blue,13686855.53,3011767.276,69.697
-94.0039728787421,34.9200795768969,5.67-S3.R004.G,Dark Blue,13686828.76,3011767.276,69.55779822
-94.0040596803235,34.9200969765486,5.67-S3.R004.H,Yellow,13686801.98,3011767.276,69.41854444
-94.0041487508414,34.920114830944,5.67-S3.R004.I,Yellow,13686774.5,3011767.276,69.27565072
-94.004237788985,34.9201326787771,5.67-S3.R004.J,Light Blue,13686747.03,3011767.276,69.132809
-94.0043268595797,34.9201505330423,5.67-S3.R004.K,Yellow,13686719.55,3011767.276,68.98991528
-94.0044050070655,34.9201661977025,5.67-S3.R004.L,Yellow,13686695.44,3011767.276,68.86454528
-94.003446827394,34.9200306840127,5.67-S3.R005.A,Orange,13686986.19,3011787.276,70.35642116
-94.0035140839052,34.9200441661144,5.67-S3.R005.B,Light Blue,13686965.44,3011787.276,70.24852288
-94.0036031542487,34.9200620209082,5.67-S3.R005.C,Light Blue,13686937.96,3011787.276,70.10562916
-94.0036921922178,34.9200798691395,5.67-S3.R005.D,Light Blue,13686910.49,3011787.276,69.96278744
-94.0037812626381,34.9200977238032,5.67-S3.R005.E,Light Blue,13686883.01,3011787.276,69.81989372
-94.0038703330969,34.9201155784018,5.67-S3.R005.F,Light Blue,13686855.53,3011787.276,69.677
-94.0039571022815,34.920132971629,5.67-S3.R005.G,Dark Blue,13686828.76,3011787.276,69.53779822
-94.0040439039156,34.9201503712917,5.67-S3.R005.H,Yellow,13686801.98,3011787.276,69.39854444
-94.0041329744876,34.9201682256983,5.67-S3.R005.I,Yellow,13686774.5,3011787.276,69.25565072
-94.0042220126851,34.9201860735427,5.67-S3.R005.J,Yellow,13686747.03,3011787.276,69.112809
-94.004311083334,34.9202039278192,5.67-S3.R005.K,Yellow,13686719.55,3011787.276,68.96991528
-94.0043892308672,34.9202195924893,5.67-S3.R005.L,Yellow,13686695.44,3011787.276,68.84454528
-94.0034310506035,34.9200840786773,5.67-S3.R006.A,Orange,13686986.19,3011807.276,70.33642116
-94.0034983071555,34.9200975607875,5.67-S3.R006.B,Light Blue,13686965.44,3011807.276,70.22852288
-94.003587377553,34.9201154155926,5.67-S3.R006.C,Light Blue,13686937.96,3011807.276,70.08562916
-94.0036764155762,34.9201332638353,5.67-S3.R006.D,Light Blue,13686910.49,3011807.276,69.94278744
-94.0037654860505,34.9201511185102,5.67-S3.R006.E,Light Blue,13686883.01,3011807.276,69.79989372
-94.0038545565633,34.9201689731201,5.67-S3.R006.F,Light Blue,13686855.53,3011807.276,69.657
-94.0039413258007,34.9201863663583,5.67-S3.R006.G,Dark Blue,13686828.76,3011807.276,69.51779822
-94.0040281274873,34.9202037660321,5.67-S3.R006.H,Light Blue,13686801.98,3011807.276,69.37854444
-94.0041171981134,34.92022162045,5.67-S3.R006.I,Yellow,13686774.5,3011807.276,69.23565072
-94.004206236365,34.9202394683057,5.67-S3.R006.J,Yellow,13686747.03,3011807.276,69.092809
-94.0042953070678,34.9202573225935,5.67-S3.R006.K,Yellow,13686719.55,3011807.276,68.94991528
-94.0043734546485,34.9202729872736,5.67-S3.R006.L,Yellow,13686695.44,3011807.276,68.82454528
-94.0034152737927,34.9201374733392,5.67-S3.R007.A,Orange,13686986.19,3011827.276,70.31642116
-94.0034825303855,34.920150955458,5.67-S3.R007.B,Light Blue,13686965.44,3011827.276,70.20852288
-94.0035716008371,34.9201688102744,5.67-S3.R007.C,Light Blue,13686937.96,3011827.276,70.06562916
-94.0036606389142,34.9201866585284,5.67-S3.R007.D,Light Blue,13686910.49,3011827.276,69.92278744
-94.0037497094426,34.9202045132146,5.67-S3.R007.E,Light Blue,13686883.01,3011827.276,69.77989372
-94.0038387800094,34.9202223678358,5.67-S3.R007.F,Light Blue,13686855.53,3011827.276,69.637
-94.0039255492994,34.920239761085,5.67-S3.R007.G,Dark Blue,13686828.76,3011827.276,69.49779822
-94.0040123510388,34.9202571607698,5.67-S3.R007.H,Light Blue,13686801.98,3011827.276,69.35854444
-94.0041014217189,34.9202750151991,5.67-S3.R007.I,Yellow,13686774.5,3011827.276,69.21565072
-94.0041904600244,34.9202928630661,5.67-S3.R007.J,Yellow,13686747.03,3011827.276,69.072809
-94.0042795307814,34.9203107173652,5.67-S3.R007.K,Yellow,13686719.55,3011827.276,68.92991528
-94.0043576784094,34.9203263820551,5.67-S3.R007.L,Yellow,13686695.44,3011827.276,68.80454528
-94.0033994969615,34.9201908679984,5.67-S3.R008.A,Light Blue,13686986.19,3011847.276,70.29642116
-94.0034667535951,34.9202043501258,5.67-S3.R008.B,Light Blue,13686965.44,3011847.276,70.18852288
-94.0035558241007,34.9202222049535,5.67-S3.R008.C,Light Blue,13686937.96,3011847.276,70.04562916
-94.0036448622319,34.9202400532188,5.67-S3.R008.D,Light Blue,13686910.49,3011847.276,69.90278744
-94.0037339328143,34.9202579079164,5.67-S3.R008.E,Light Blue,13686883.01,3011847.276,69.75989372
-94.0038230034352,34.9202757625488,5.67-S3.R008.F,Light Blue,13686855.53,3011847.276,69.617
-94.0039097727778,34.9202931558091,5.67-S3.R008.G,Dark Blue,13686828.76,3011847.276,69.47779822
-94.0039965745698,34.9203105555049,5.67-S3.R008.H,Yellow,13686801.98,3011847.276,69.33854444
-94.004085645304,34.9203284099454,5.67-S3.R008.I,Yellow,13686774.5,3011847.276,69.19565072
-94.0041746836636,34.9203462578238,5.67-S3.R008.J,Yellow,13686747.03,3011847.276,69.052809
-94.0042637544745,34.9203641121342,5.67-S3.R008.K,Yellow,13686719.55,3011847.276,68.90991528
-94.00434190215,34.9203797768341,5.67-S3.R008.L,Yellow,13686695.44,3011847.276,68.78454528
-94.0033837201099,34.9202442626551,5.67-S3.R009.A,Light Blue,13686986.19,3011867.276,70.27642116
-94.0034509767844,34.920257744791,5.67-S3.R009.B,Light Blue,13686965.44,3011867.276,70.16852288
-94.003540047344,34.92027559963,5.67-S3.R009.C,Light Blue,13686937.96,3011867.276,70.02562916
-94.0036290855292,34.9202934479065,5.67-S3.R009.D,Light Blue,13686910.49,3011867.276,69.88278744
-94.0037181561657,34.9203113026154,5.67-S3.R009.E,Light Blue,13686883.01,3011867.276,69.73989372
