PILE ID,Pile Color,X,Y,Z
5.65-S1.R068.F,Yellow,13689090.36,3012773.939,68.90137709
5.65-S1.R068.G,Dark Blue,13689063.59,3012773.939,68.8852
5.65-S1.R068.H,Yellow,13689036.82,3012773.939,68.86902291
5.65-S1.R068.I,Yellow,13689009.34,3012773.939,68.85241677
5.65-S1.R068.J,Yellow,13688981.86,3012773.939,68.83581062
5.65-S1.R068.K,Yellow,13688954.38,3012773.939,68.81920448
5.65-S1.R068.L,Yellow,13688930.27,3012773.939,68.80463483
5.65-S1.R069.A,Red,13689221.02,3012793.939,68.95033483
5.65-S1.R069.B,Red,13689200.28,3012793.939,68.93780166
5.65-S1.R069.C,Red,13689172.8,3012793.939,68.92119552
5.65-S1.R069.D,Red,13689145.32,3012793.939,68.90458938
5.65-S1.R069.E,Red,13689117.84,3012793.939,68.88798323
5.65-S1.R069.F,Red,13689090.36,3012793.939,68.87137709
5.65-S1.R069.G,Brown,13689063.59,3012793.939,68.8552
5.65-S1.R069.H,Red,13689036.82,3012793.939,68.83902291
5.65-S1.R069.I,Red,13689009.34,3012793.939,68.82241677
5.65-S1.R069.J,Red,13688981.86,3012793.939,68.80581062
5.65-S1.R069.K,Red,13688954.38,3012793.939,68.78920448
5.65-S1.R069.L,Red,13688930.27,3012793.939,68.77463483
5.65-S1.R070.A,Red,13689221.02,3012813.939,68.92033483
5.65-S1.R070.B,Red,13689200.28,3012813.939,68.90780166
5.65-S1.R070.C,Red,13689172.8,3012813.939,68.89119552
5.65-S1.R070.D,Red,13689145.32,3012813.939,68.87458938
5.65-S1.R070.E,Red,13689117.84,3012813.939,68.85798323
5.65-S1.R070.F,Red,13689090.36,3012813.939,68.84137709
5.65-S1.R070.G,Purple,13689063.59,3012813.939,68.8252
5.65-S1.R070.H,Red,13689036.82,3012813.939,68.80902291
5.65-S1.R070.I,Red,13689009.34,3012813.939,68.79241677
5.65-S1.R070.J,Red,13688981.86,3012813.939,68.77581062
5.65-S1.R070.K,Red,13688954.38,3012813.939,68.75920448
5.65-S1.R070.L,Red,13688930.27,3012813.939,68.74463483
5.65-S2.R030.A,Orange,13688901.76,3012007.276,71.4857855
5.65-S2.R030.B,Light Blue,13688881.01,3012007.276,71.36998419
5.65-S2.R030.C,Light Blue,13688853.54,3012007.276,71.21668
5.65-S2.R030.D,Light Blue,13688826.06,3012007.276,71.06332
5.65-S2.R030.E,Light Blue,13688798.58,3012007.276,70.90996
5.65-S2.R030.F,Light Blue,13688771.1,3012007.276,70.7566
5.65-S2.R030.G,Purple,13688744.33,3012007.276,70.60720236
5.65-S2.R030.H,Yellow,13688717.55,3012007.276,70.45774891
5.65-S2.R030.I,Yellow,13688690.07,3012007.276,70.30438891
5.65-S2.R030.J,Yellow,13688662.6,3012007.276,70.15108472
5.65-S2.R030.K,Yellow,13688635.12,3012007.276,69.99772472
5.65-S2.R030.L,Yellow,13688611.01,3012007.276,69.86317196
5.65-S2.R031.A,Orange,13688901.76,3012027.276,71.4457855
5.65-S2.R031.B,Light Blue,13688881.01,3012027.276,71.32998419
5.65-S2.R031.C,Light Blue,13688853.54,3012027.276,71.17668
5.65-S2.R031.D,Light Blue,13688826.06,3012027.276,71.02332
5.65-S2.R031.E,Light Blue,13688798.58,3012027.276,70.86996
5.65-S2.R031.F,Light Blue,13688771.1,3012027.276,70.7166
5.65-S2.R031.G,Dark Blue,13688744.33,3012027.276,70.56720236
5.65-S2.R031.H,Light Blue,13688717.55,3012027.276,70.41774891
5.65-S2.R031.I,Light Blue,13688690.07,3012027.276,70.26438891
5.65-S2.R031.J,Yellow,13688662.6,3012027.276,70.11108472
5.65-S2.R031.K,Yellow,13688635.12,3012027.276,69.95772472
5.65-S2.R031.L,Yellow,13688611.01,3012027.276,69.82317196
5.65-S2.R032.A,Orange,13688901.76,3012047.276,71.4057855
5.65-S2.R032.B,Light Blue,13688881.01,3012047.276,71.28998419
5.65-S2.R032.C,Light Blue,13688853.54,3012047.276,71.13668
5.65-S2.R032.D,Light Blue,13688826.06,3012047.276,70.98332
5.65-S2.R032.E,Light Blue,13688798.58,3012047.276,70.82996
5.65-S2.R032.F,Light Blue,13688771.1,3012047.276,70.6766
5.65-S2.R032.G,Dark Blue,13688744.33,3012047.276,70.52720236
5.65-S2.R032.H,Yellow,13688717.55,3012047.276,70.37774891
5.65-S2.R032.I,Yellow,13688690.07,3012047.276,70.22438891
5.65-S2.R032.J,Yellow,13688662.6,3012047.276,70.07108472
5.65-S2.R032.K,Yellow,13688635.12,3012047.276,69.91772472
5.65-S2.R032.L,Yellow,13688611.01,3012047.276,69.78317196
5.65-S2.R033.A,Orange,13688901.76,3012067.276,71.3657855
5.65-S2.R033.B,Light Blue,13688881.01,3012067.276,71.24998419
5.65-S2.R033.C,Light Blue,13688853.54,3012067.276,71.09668
5.65-S2.R033.D,Light Blue,13688826.06,3012067.276,70.94332
5.65-S2.R033.E,Light Blue,13688798.58,3012067.276,70.78996
5.65-S2.R033.F,Light Blue,13688771.1,3012067.276,70.6366
5.65-S2.R033.G,Dark Blue,13688744.33,3012067.276,70.48720236
5.65-S2.R033.H,Light Blue,13688717.55,3012067.276,70.33774891
5.65-S2.R033.I,Yellow,13688690.07,3012067.276,70.18438891
5.65-S2.R033.J,Yellow,13688662.6,3012067.276,70.03108472
5.65-S2.R033.K,Yellow,13688635.12,3012067.276,69.87772472
5.65-S2.R033.L,Yellow,13688611.01,3012067.276,69.74317196
5.65-S2.R034.A,Orange,13688901.76,3012087.276,71.3257855
5.65-S2.R034.B,Light Blue,13688881.01,3012087.276,71.20998419
5.65-S2.R034.C,Light Blue,13688853.54,3012087.276,71.05668
5.65-S2.R034.D,Light Blue,13688826.06,3012087.276,70.90332
5.65-S2.R034.E,Light Blue,13688798.58,3012087.276,70.74996
5.65-S2.R034.F,Light Blue,13688771.1,3012087.276,70.5966
5.65-S2.R034.G,Dark Blue,13688744.33,3012087.276,70.44720236
5.65-S2.R034.H,Yellow,13688717.55,3012087.276,70.29774891
5.65-S2.R034.I,Yellow,13688690.07,3012087.276,70.14438891
5.65-S2.R034.J,Yellow,13688662.6,3012087.276,69.99108472
5.65-S2.R034.K,Yellow,13688635.12,3012087.276,69.83772472
5.65-S2.R034.L,Yellow,13688611.01,3012087.276,69.70317196
5.65-S2.R035.A,Orange,13688901.76,3012107.276,71.2857855
5.65-S2.R035.B,Light Blue,13688881.01,3012107.276,71.16998419
5.65-S2.R035.C,Light Blue,13688853.54,3012107.276,71.01668
5.65-S2.R035.D,Light Blue,13688826.06,3012107.276,70.86332
5.65-S2.R035.E,Light Blue,13688798.58,3012107.276,70.70996
5.65-S2.R035.F,Light Blue,13688771.1,3012107.276,70.5566
5.65-S2.R035.G,Dark Blue,13688744.33,3012107.276,70.40720236
5.65-S2.R035.H,Yellow,13688717.55,3012107.276,70.25774891
5.65-S2.R035.I,Yellow,13688690.07,3012107.276,70.10438891
5.65-S2.R035.J,Yellow,13688662.6,3012107.276,69.95108472
5.65-S2.R035.K,Yellow,13688635.12,3012107.276,69.79772472
5.65-S2.R035.L,Yellow,13688611.01,3012107.276,69.66317196
5.65-S2.R036.A,Orange,13688901.76,3012127.276,71.2457855
5.65-S2.R036.B,Orange,13688881.01,3012127.276,71.12998419
5.65-S2.R036.C,Light Blue,13688853.54,3012127.276,70.97668
5.65-S2.R036.D,Light Blue,13688826.06,3012127.276,70.82332
5.65-S2.R036.E,Light Blue,13688798.58,3012127.276,70.66996
5.65-S2.R036.F,Light Blue,13688771.1,3012127.276,70.5166
5.65-S2.R036.G,Dark Blue,13688744.33,3012127.276,70.36720236
5.65-S2.R036.H,Light Blue,13688717.55,3012127.276,70.21774891
5.65-S2.R036.I,Yellow,13688690.07,3012127.276,70.06438891
5.65-S2.R036.J,Yellow,13688662.6,3012127.276,69.91108472
5.65-S2.R036.K,Yellow,13688635.12,3012127.276,69.75772472
5.65-S2.R036.L,Yellow,13688611.01,3012127.276,69.62317196
5.65-S2.R037.A,Light Blue,13688901.76,3012147.276,71.2057855
5.65-S2.R037.B,Light Blue,13688881.01,3012147.276,71.08998419
5.65-S2.R037.C,Light Blue,13688853.54,3012147.276,70.93668
5.65-S2.R037.D,Light Blue,13688826.06,3012147.276,70.78332
5.65-S2.R037.E,Light Blue,13688798.58,3012147.276,70.62996
5.65-S2.R037.F,Light Blue,13688771.1,3012147.276,70.4766
5.65-S2.R037.G,Dark Blue,13688744.33,3012147.276,70.32720236
5.65-S2.R037.H,Yellow,13688717.55,3012147.276,70.17774891
5.65-S2.R037.I,Yellow,13688690.07,3012147.276,70.02438891
5.65-S2.R037.J,Yellow,13688662.6,3012147.276,69.87108472
5.65-S2.R037.K,Yellow,13688635.12,3012147.276,69.71772472
5.65-S2.R037.L,Yellow,13688611.01,3012147.276,69.58317196
5.65-S2.R038.A,Light Blue,13688901.76,3012167.276,71.1657855
5.65-S2.R038.B,Light Blue,13688881.01,3012167.276,71.04998419
5.65-S2.R038.C,Light Blue,13688853.54,3012167.276,70.89668
5.65-S2.R038.D,Light Blue,13688826.06,3012167.276,70.74332
5.65-S2.R038.E,Light Blue,13688798.58,3012167.276,70.58996
5.65-S2.R038.F,Light Blue,13688771.1,3012167.276,70.4366
5.65-S2.R038.G,Dark Blue,13688744.33,3012167.276,70.28720236
5.65-S2.R038.H,Light Blue,13688717.55,3012167.276,70.13774891
5.65-S2.R038.I,Yellow,13688690.07,3012167.276,69.98438891
5.65-S2.R038.J,Yellow,13688662.6,3012167.276,69.83108472
5.65-S2.R038.K,Yellow,13688635.12,3012167.276,69.67772472
5.65-S2.R038.L,Yellow,13688611.01,3012167.276,69.54317196
5.65-S2.R039.A,Light Blue,13688901.76,3012187.276,71.1257855
5.65-S2.R039.B,Light Blue,13688881.01,3012187.276,71.00998419
5.65-S2.R039.C,Light Blue,13688853.54,3012187.276,70.85668
5.65-S2.R039.D,Light Blue,13688826.06,3012187.276,70.70332
5.65-S2.R039.E,Light Blue,13688798.58,3012187.276,70.54996
5.65-S2.R039.F,Light Blue,13688771.1,3012187.276,70.3966
5.65-S2.R039.G,Dark Blue,13688744.33,3012187.276,70.24720236
5.65-S2.R039.H,Yellow,13688717.55,3012187.276,70.09774891
5.65-S2.R039.I,Yellow,13688690.07,3012187.276,69.94438891
5.65-S2.R039.J,Yellow,13688662.6,3012187.276,69.79108472
5.65-S2.R039.K,Yellow,13688635.12,3012187.276,69.63772472
5.65-S2.R039.L,Yellow,13688611.01,3012187.276,69.50317196
5.65-S2.R040.A,Orange,13688901.76,3012207.276,71.0857855
5.65-S2.R040.B,Light Blue,13688881.01,3012207.276,70.96998419
5.65-S2.R040.C,Light Blue,13688853.54,3012207.276,70.81668
5.65-S2.R040.D,Light Blue,13688826.06,3012207.276,70.66332
5.65-S2.R040.E,Light Blue,13688798.58,3012207.276,70.50996
5.65-S2.R040.F,Light Blue,13688771.1,3012207.276,70.3566
5.65-S2.R040.G,Dark Blue,13688744.33,3012207.276,70.20720236
5.65-S2.R040.H,Yellow,13688717.55,3012207.276,70.05774891
5.65-S2.R040.I,Yellow,13688690.07,3012207.276,69.90438891
5.65-S2.R040.J,Yellow,13688662.6,3012207.276,69.75108472
5.65-S2.R040.K,Yellow,13688635.12,3012207.276,69.59772472
5.65-S2.R040.L,Yellow,13688611.01,3012207.276,69.46317196
5.65-S2.R041.A,Light Blue,13688901.76,3012227.276,71.0457855
5.65-S2.R041.B,Light Blue,13688881.01,3012227.276,70.92998419
5.65-S2.R041.C,Light Blue,13688853.54,3012227.276,70.77668
5.65-S2.R041.D,Light Blue,13688826.06,3012227.276,70.62332
5.65-S2.R041.E,Light Blue,13688798.58,3012227.276,70.46996
5.65-S2.R041.F,Light Blue,13688771.1,3012227.276,70.3166
5.65-S2.R041.G,Dark Blue,13688744.33,3012227.276,70.16720236
5.65-S2.R041.H,Yellow,13688717.55,3012227.276,70.01774891
5.65-S2.R041.I,Yellow,13688690.07,3012227.276,69.86438891
5.65-S2.R041.J,Yellow,13688662.6,3012227.276,69.71108472
5.65-S2.R041.K,Yellow,13688635.12,3012227.276,69.55772472
5.65-S2.R041.L,Yellow,13688611.01,3012227.276,69.42317196
5.65-S2.R042.A,Light Blue,13688901.76,3012247.276,71.0057855
5.65-S2.R042.B,Light Blue,13688881.01,3012247.276,70.88998419
5.65-S2.R042.C,Light Blue,13688853.54,3012247.276,70.73668
5.65-S2.R042.D,Light Blue,13688826.06,3012247.276,70.58332
5.65-S2.R042.E,Light Blue,13688798.58,3012247.276,70.42996
5.65-S2.R042.F,Light Blue,13688771.1,3012247.276,70.2766
5.65-S2.R042.G,Dark Blue,13688744.33,3012247.276,70.12720236
5.65-S2.R042.H,Yellow,13688717.55,3012247.276,69.97774891
5.65-S2.R042.I,Yellow,13688690.07,3012247.276,69.82438891
5.65-S2.R042.J,Yellow,13688662.6,3012247.276,69.67108472
5.65-S2.R042.K,Yellow,13688635.12,3012247.276,69.51772472
5.65-S2.R042.L,Yellow,13688611.01,3012247.276,69.38317196
5.65-S2.R043.A,Light Blue,13688901.76,3012267.276,70.9657855
5.65-S2.R043.B,Light Blue,13688881.01,3012267.276,70.84998419
5.65-S2.R043.C,Light Blue,13688853.54,3012267.276,70.69668
5.65-S2.R043.D,Light Blue,13688826.06,3012267.276,70.54332
5.65-S2.R043.E,Light Blue,13688798.58,3012267.276,70.38996
5.65-S2.R043.F,Light Blue,13688771.1,3012267.276,70.2366
5.65-S2.R043.G,Dark Blue,13688744.33,3012267.276,70.08720236
5.65-S2.R043.H,Yellow,13688717.55,3012267.276,69.93774891
5.65-S2.R043.I,Yellow,13688690.07,3012267.276,69.78438891
5.65-S2.R043.J,Yellow,13688662.6,3012267.276,69.63108472
5.65-S2.R043.K,Yellow,13688635.12,3012267.276,69.47772472
5.65-S2.R043.L,Yellow,13688611.01,3012267.276,69.34317196
5.65-S2.R044.A,Orange,13688901.76,3012287.276,70.9257855
5.65-S2.R044.B,Light Blue,13688881.01,3012287.276,70.80998419
5.65-S2.R044.C,Light Blue,13688853.54,3012287.276,70.65668
5.65-S2.R044.D,Light Blue,13688826.06,3012287.276,70.50332
5.65-S2.R044.E,Light Blue,13688798.58,3012287.276,70.34996
5.65-S2.R044.F,Light Blue,13688771.1,3012287.276,70.1966
5.65-S2.R044.G,Dark Blue,13688744.33,3012287.276,70.04720236
5.65-S2.R044.H,Yellow,13688717.55,3012287.276,69.89774891
5.65-S2.R044.I,Yellow,13688690.07,3012287.276,69.74438891
5.65-S2.R044.J,Yellow,13688662.6,3012287.276,69.59108472
5.65-S2.R044.K,Yellow,13688635.12,3012287.276,69.43772472
5.65-S2.R044.L,Yellow,13688611.01,3012287.276,69.30317196
5.65-S2.R045.A,Orange,13688901.76,3012307.276,70.8857855
5.65-S2.R045.B,Light Blue,13688881.01,3012307.276,70.76998419
5.65-S2.R045.C,Light Blue,13688853.54,3012307.276,70.61668
5.65-S2.R045.D,Light Blue,13688826.06,3012307.276,70.46332
5.65-S2.R045.E,Light Blue,13688798.58,3012307.276,70.30996
5.65-S2.R045.F,Light Blue,13688771.1,3012307.276,70.1566
5.65-S2.R045.G,Dark Blue,13688744.33,3012307.276,70.00720236
5.65-S2.R045.H,Yellow,13688717.55,3012307.276,69.85774891
5.65-S2.R045.I,Yellow,13688690.07,3012307.276,69.70438891
5.65-S2.R045.J,Yellow,13688662.6,3012307.276,69.55108472
5.65-S2.R045.K,Yellow,13688635.12,3012307.276,69.39772472
5.65-S2.R045.L,Yellow,13688611.01,3012307.276,69.26317196
5.65-S2.R046.A,Orange,13688901.76,3012327.276,70.8457855
5.65-S2.R046.B,Light Blue,13688881.01,3012327.276,70.72998419
5.65-S2.R046.C,Light Blue,13688853.54,3012327.276,70.57668
5.65-S2.R046.D,Light Blue,13688826.06,3012327.276,70.42332
5.65-S2.R046.E,Light Blue,13688798.58,3012327.276,70.26996
5.65-S2.R046.F,Light Blue,13688771.1,3012327.276,70.1166
5.65-S2.R046.G,Dark Blue,13688744.33,3012327.276,69.96720236
5.65-S2.R046.H,Yellow,13688717.55,3012327.276,69.81774891
5.65-S2.R046.I,Yellow,13688690.07,3012327.276,69.66438891
5.65-S2.R046.J,Yellow,13688662.6,3012327.276,69.51108472
5.65-S2.R046.K,Yellow,13688635.12,3012327.276,69.35772472
5.65-S2.R046.L,Yellow,13688611.01,3012327.276,69.22317196
5.65-S2.R047.A,Light Blue,13688901.76,3012347.276,70.8057855
5.65-S2.R047.B,Light Blue,13688881.01,3012347.276,70.68998419
5.65-S2.R047.C,Light Blue,13688853.54,3012347.276,70.53668
5.65-S2.R047.D,Light Blue,13688826.06,3012347.276,70.38332
5.65-S2.R047.E,Light Blue,13688798.58,3012347.276,70.22996
5.65-S2.R047.F,Light Blue,13688771.1,3012347.276,70.0766
5.65-S2.R047.G,Dark Blue,13688744.33,3012347.276,69.92720236
5.65-S2.R047.H,Yellow,13688717.55,3012347.276,69.77774891
5.65-S2.R047.I,Yellow,13688690.07,3012347.276,69.62438891
5.65-S2.R047.J,Yellow,13688662.6,3012347.276,69.47108472
5.65-S2.R047.K,Yellow,13688635.12,3012347.276,69.31772472
5.65-S2.R047.L,Yellow,13688611.01,3012347.276,69.18317196
5.65-S2.R048.A,White,13688901.76,3012367.276,70.7657855
5.65-S2.R048.B,White,13688881.01,3012367.276,70.64998419
5.65-S2.R048.C,White,13688853.54,3012367.276,70.49668
5.65-S2.R048.D,White,13688826.06,3012367.276,70.34332
5.65-S2.R048.E,White,13688798.58,3012367.276,70.18996
5.65-S2.R048.F,White,13688771.1,3012367.276,70.0366
5.65-S2.R048.G,Brown,13688744.33,3012367.276,69.88720236
5.65-S2.R048.H,Yellow,13688717.55,3012367.276,69.73774891
5.65-S2.R048.I,Yellow,13688690.07,3012367.276,69.58438891
5.65-S2.R048.J,Yellow,13688662.6,3012367.276,69.43108472
5.65-S2.R048.K,Yellow,13688635.12,3012367.276,69.27772472
5.65-S2.R048.L,Yellow,13688611.01,3012367.276,69.14317196
5.65-S2.R049.A,Dark Green,13688901.76,3012387.276,71.36121354
5.65-S2.R049.B,Dark Green,13688881.01,3012387.276,71.24541223
5.65-S2.R049.C,Dark Green,13688853.54,3012387.276,71.09210804
5.65-S2.R049.D,White,13688826.06,3012387.276,70.93874804
5.65-S2.R049.E,White,13688798.58,3012387.276,70.78538804
5.65-S2.R049.F,White,13688771.1,3012387.276,70.63202804
5.65-S2.R049.G,Purple,13688744.33,3012387.276,70.48263039
5.65-S2.R049.H,Light Blue,13688717.55,3012387.276,70.33317694
5.65-S2.R049.I,Light Blue,13688690.07,3012387.276,70.17981694
5.65-S2.R049.J,Light Blue,13688662.6,3012387.276,70.02651275
5.65-S2.R049.K,Light Blue,13688635.12,3012387.276,69.87315275
5.65-S2.R049.L,Yellow,13688611.01,3012387.276,69.7386
5.65-S2.R050.D1,Orange,13688809.23,3012413.939,70.7518223
5.65-S2.R050.E1,Black,13688788.48,3012413.939,70.64052242
5.65-S2.R050.F1,Light Blue,13688767.73,3012413.939,70.52922253
5.65-S2.R050.G,Purple/White,13688744.33,3012413.939,70.40370845
5.65-S2.R050.H,Light Blue,13688717.55,3012413.939,70.26006455
5.65-S2.R050.I,Light Blue,13688690.07,3012413.939,70.11266596
5.65-S2.R050.J,Light Blue,13688662.6,3012413.939,69.96532101
5.65-S2.R050.K,Light Blue,13688635.12,3012413.939,69.81792242
5.65-S2.R050.L,Yellow,13688611.01,3012413.939,69.6886
5.65-S2.R051.D1,Light Blue,13688809.23,3012433.939,70.18261385
5.65-S2.R051.E1,Light Green,13688788.48,3012433.939,70.07131397
5.65-S2.R051.F1,Light Blue,13688767.73,3012433.939,69.96001408
5.65-S2.R051.G,Dark Blue,13688744.33,3012433.939,69.8345
5.65-S2.R051.H,Yellow,13688717.55,3012433.939,69.6908561
5.65-S2.R051.I,Yellow,13688690.07,3012433.939,69.54345751
5.65-S2.R051.J,Yellow,13688662.6,3012433.939,69.39611256
5.65-S2.R051.K,Yellow,13688635.12,3012433.939,69.24871397
5.65-S2.R051.L,Yellow,13688611.01,3012433.939,69.11939155
5.65-S2.R052.D1,Light Blue,13688809.23,3012453.939,70.16261385
5.65-S2.R052.E1,Light Green,13688788.48,3012453.939,70.05131397
5.65-S2.R052.F1,Light Blue,13688767.73,3012453.939,69.94001408
5.65-S2.R052.G,Dark Blue,13688744.33,3012453.939,69.8145
5.65-S2.R052.H,Yellow,13688717.55,3012453.939,69.6708561
5.65-S2.R052.I,Yellow,13688690.07,3012453.939,69.52345751
5.65-S2.R052.J,Yellow,13688662.6,3012453.939,69.37611256
5.65-S2.R052.K,Yellow,13688635.12,3012453.939,69.22871397
5.65-S2.R052.L,Yellow,13688611.01,3012453.939,69.09939155
5.65-S2.R053.A,White,13688901.76,3012473.939,70.63893087
5.65-S2.R053.B,White,13688881.01,3012473.939,70.52763099
5.65-S2.R053.C,White,13688853.54,3012473.939,70.38028603
5.65-S2.R053.D,White,13688826.06,3012473.939,70.23288744
5.65-S2.R053.E,White,13688798.58,3012473.939,70.08548885
5.65-S2.R053.F,White,13688771.1,3012473.939,69.93809026
5.65-S2.R053.G,Brown,13688744.33,3012473.939,69.7945
5.65-S2.R053.H,Light Blue,13688717.55,3012473.939,69.6508561
5.65-S2.R053.I,Yellow,13688690.07,3012473.939,69.50345751
5.65-S2.R053.J,Yellow,13688662.6,3012473.939,69.35611256
5.65-S2.R053.K,Yellow,13688635.12,3012473.939,69.20871397
5.65-S2.R053.L,Yellow,13688611.01,3012473.939,69.07939155
5.65-S2.R054.A,White,13688901.76,3012493.939,70.61893087
5.65-S2.R054.B,White,13688881.01,3012493.939,70.50763099
5.65-S2.R054.C,White,13688853.54,3012493.939,70.36028603
5.65-S2.R054.D,White,13688826.06,3012493.939,70.21288744
5.65-S2.R054.E,White,13688798.58,3012493.939,70.06548885
5.65-S2.R054.F,White,13688771.1,3012493.939,69.91809026
5.65-S2.R054.G,Brown,13688744.33,3012493.939,69.7745
5.65-S2.R054.H,Light Blue,13688717.55,3012493.939,69.6308561
5.65-S2.R054.I,Yellow,13688690.07,3012493.939,69.48345751
5.65-S2.R054.J,Yellow,13688662.6,3012493.939,69.33611256
5.65-S2.R054.K,Yellow,13688635.12,3012493.939,69.18871397
5.65-S2.R054.L,Yellow,13688611.01,3012493.939,69.05939155
5.65-S2.R055.A,Orange,13688901.76,3012513.939,70.59893087
5.65-S2.R055.B,Orange,13688881.01,3012513.939,70.48763099
5.65-S2.R055.C,Light Blue,13688853.54,3012513.939,70.34028603
5.65-S2.R055.D,Light Blue,13688826.06,3012513.939,70.19288744
5.65-S2.R055.E,Light Blue,13688798.58,3012513.939,70.04548885
5.65-S2.R055.F,Light Blue,13688771.1,3012513.939,69.89809026
5.65-S2.R055.G,Dark Blue,13688744.33,3012513.939,69.7545
5.65-S2.R055.H,Light Blue,13688717.55,3012513.939,69.6108561
5.65-S2.R055.I,Yellow,13688690.07,3012513.939,69.46345751
5.65-S2.R055.J,Yellow,13688662.6,3012513.939,69.31611256
5.65-S2.R055.K,Yellow,13688635.12,3012513.939,69.16871397
5.65-S2.R055.L,Yellow,13688611.01,3012513.939,69.03939155
5.65-S2.R056.A,Orange,13688901.76,3012533.939,70.57893087
5.65-S2.R056.B,Orange,13688881.01,3012533.939,70.46763099
5.65-S2.R056.C,Light Blue,13688853.54,3012533.939,70.32028603
5.65-S2.R056.D,Light Blue,13688826.06,3012533.939,70.17288744
5.65-S2.R056.E,Light Blue,13688798.58,3012533.939,70.02548885
5.65-S2.R056.F,Light Blue,13688771.1,3012533.939,69.87809026
5.65-S2.R056.G,Dark Blue,13688744.33,3012533.939,69.7345
5.65-S2.R056.H,Light Blue,13688717.55,3012533.939,69.5908561
5.65-S2.R056.I,Yellow,13688690.07,3012533.939,69.44345751
5.65-S2.R056.J,Yellow,13688662.6,3012533.939,69.29611256
5.65-S2.R056.K,Yellow,13688635.12,3012533.939,69.14871397
5.65-S2.R056.L,Yellow,13688611.01,3012533.939,69.01939155
5.65-S2.R057.A,Orange,13688901.76,3012553.939,70.55893087
5.65-S2.R057.B,Orange,13688881.01,3012553.939,70.44763099
5.65-S2.R057.C,Light Blue,13688853.54,3012553.939,70.30028603
5.65-S2.R057.D,Light Blue,13688826.06,3012553.939,70.15288744
5.65-S2.R057.E,Light Blue,13688798.58,3012553.939,70.00548885
5.65-S2.R057.F,Light Blue,13688771.1,3012553.939,69.85809026
5.65-S2.R057.G,Dark Blue,13688744.33,3012553.939,69.7145
5.65-S2.R057.H,Light Blue,13688717.55,3012553.939,69.5708561
5.65-S2.R057.I,Yellow,13688690.07,3012553.939,69.42345751
5.65-S2.R057.J,Yellow,13688662.6,3012553.939,69.27611256
5.65-S2.R057.K,Yellow,13688635.12,3012553.939,69.12871397
5.65-S2.R057.L,Yellow,13688611.01,3012553.939,68.99939155
5.65-S2.R058.A,Orange,13688901.76,3012573.939,70.53893087
5.65-S2.R058.B,Light Blue,13688881.01,3012573.939,70.42763099
5.65-S2.R058.C,Light Blue,13688853.54,3012573.939,70.28028603
5.65-S2.R058.D,Light Blue,13688826.06,3012573.939,70.13288744
5.65-S2.R058.E,Light Blue,13688798.58,3012573.939,69.98548885
5.65-S2.R058.F,Light Blue,13688771.1,3012573.939,69.83809026
5.65-S2.R058.G,Dark Blue,13688744.33,3012573.939,69.6945
